,qualifyId,raceId,driverId,constructorId,number_x,position,q1,q2,q3,driverRef,number_y,code,forename,surname,dob,nationality_x,url_x,year,round,circuitId,name_x,date,time,url_y,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,constructorRef,name_y,nationality_y,url
5524,5527,883,824,206,22,20,1900-01-01 00:01:36.178,,,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,http://en.wikipedia.org/wiki/Jules_Bianchi,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5525,5528,883,823,207,21,21,1900-01-01 00:01:36.304,,,garde,,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
5526,5529,883,820,206,23,22,1900-01-01 00:01:36.476,,,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5527,5530,884,3,131,9,1,1900-01-01 00:01:21.913,1:21.776,1:20.718,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5528,5531,884,1,131,10,2,1900-01-01 00:01:21.728,1:21.001,1:20.972,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5529,5532,884,20,9,1,3,1900-01-01 00:01:22.158,1:21.602,1:21.054,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5530,5533,884,8,208,7,4,1900-01-01 00:01:22.210,1:21.676,1:21.177,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
5531,5534,884,4,6,3,5,1900-01-01 00:01:22.264,1:21.646,1:21.218,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5532,5535,884,13,6,4,6,1900-01-01 00:01:22.492,1:21.978,1:21.219,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5533,5536,884,154,208,8,7,1900-01-01 00:01:22.613,1:21.998,1:21.308,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
5534,5537,884,17,9,2,8,1900-01-01 00:01:22.342,1:21.718,1:21.570,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5535,5538,884,815,1,6,9,1900-01-01 00:01:23.116,1:21.790,1:22.069,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5536,5539,884,814,10,14,10,1900-01-01 00:01:22.663,1:22.019,1:22.233,resta,,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5537,5540,884,817,5,19,11,1900-01-01 00:01:22.905,1:22.127,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5538,5541,884,818,5,18,12,1900-01-01 00:01:22.775,1:22.166,,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5539,5542,884,16,10,15,13,1900-01-01 00:01:22.952,1:22.346,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5540,5543,884,18,1,5,14,1900-01-01 00:01:23.166,1:22.355,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5541,5544,884,807,15,11,15,1900-01-01 00:01:23.058,1:22.389,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5542,5545,884,821,15,12,16,1900-01-01 00:01:23.218,1:22.793,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5543,5546,884,822,3,17,17,1900-01-01 00:01:23.260,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5544,5547,884,813,3,16,18,1900-01-01 00:01:23.318,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5545,5548,884,823,207,21,19,1900-01-01 00:01:24.661,,,garde,,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
5546,5549,884,824,206,22,20,1900-01-01 00:01:24.713,,,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,http://en.wikipedia.org/wiki/Jules_Bianchi,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5547,5550,884,820,206,23,21,1900-01-01 00:01:24.996,,,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5548,5551,884,819,207,20,22,1900-01-01 00:01:25.070,,,pic,,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
5549,5552,885,3,131,9,1,1900-01-01 00:01:24.620,1:16.135,1:13.876,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5550,5553,885,1,131,10,2,1900-01-01 00:01:23.779,1:16.265,1:13.967,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5551,5554,885,20,9,1,3,1900-01-01 00:01:24.243,1:15.988,1:13.980,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5552,5555,885,17,9,2,4,1900-01-01 00:01:25.352,1:17.322,1:14.181,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5553,5556,885,8,208,7,5,1900-01-01 00:01:25.835,1:16.040,1:14.822,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
5554,5557,885,4,6,3,6,1900-01-01 00:01:23.712,1:16.510,1:14.824,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5555,5558,885,815,1,6,7,1900-01-01 00:01:24.682,1:17.748,1:15.138,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5556,5559,885,16,10,15,8,1900-01-01 00:01:25.108,1:17.261,1:15.383,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5557,5560,885,18,1,5,9,1900-01-01 00:01:23.744,1:17.420,1:15.647,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5558,5561,885,818,5,18,10,1900-01-01 00:01:23.699,1:17.623,1:15.703,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5559,5562,885,807,15,11,11,1900-01-01 00:01:25.547,1:18.331,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5560,5563,885,817,5,19,12,1900-01-01 00:01:24.852,1:18.344,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5561,5564,885,154,208,8,13,1900-01-01 00:01:23.738,1:18.603,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
5562,5565,885,822,3,17,14,1900-01-01 00:01:24.681,1:19.077,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5563,5566,885,823,207,21,15,1900-01-01 00:01:26.095,1:19.408,,garde,,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
5564,5567,885,813,3,16,16,1900-01-01 00:01:23.452,1:21.688,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5565,5568,885,814,10,14,17,1900-01-01 00:01:26.322,,,resta,,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5566,5569,885,819,207,20,18,1900-01-01 00:01:26.633,,,pic,,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
5567,5570,885,821,15,12,19,1900-01-01 00:01:26.917,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5568,5571,885,820,206,23,20,1900-01-01 00:01:27.303,,,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5569,5572,885,824,206,22,21,,,,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,http://en.wikipedia.org/wiki/Jules_Bianchi,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
5570,5573,885,13,6,4,22,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5571,5574,886,20,9,1,1,1900-01-01 00:01:22.318,1:28.166,1:25.425,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5572,5575,886,1,131,10,2,1900-01-01 00:01:23.801,1:27.649,1:25.512,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5573,5576,886,822,3,17,3,1900-01-01 00:01:23.446,1:28.419,1:25.897,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5574,5577,886,3,131,9,4,1900-01-01 00:01:23.840,1:28.420,1:26.008,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
5575,5578,886,17,9,2,5,1900-01-01 00:01:23.247,1:28.145,1:26.208,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
5576,5579,886,4,6,3,6,1900-01-01 00:01:23.224,1:28.788,1:26.504,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5577,5580,886,818,5,18,7,1900-01-01 00:01:24.159,1:28.527,1:26.543,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5578,5581,886,16,10,15,8,1900-01-01 00:01:24.551,1:28.799,1:27.348,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5579,5582,886,8,208,7,9,1900-01-01 00:01:24.451,1:28.667,1:27.432,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
5580,5583,886,817,5,19,10,1900-01-01 00:01:24.770,1:29.359,1:27.946,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
5581,5584,886,807,15,11,11,1900-01-01 00:01:23.899,1:29.435,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5582,5585,886,815,1,6,12,1900-01-01 00:01:24.176,1:29.761,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5583,5586,886,813,3,16,13,1900-01-01 00:01:24.776,1:29.917,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
5584,5587,886,18,1,5,14,1900-01-01 00:01:24.021,1:30.068,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
5585,5588,886,821,15,12,15,1900-01-01 00:01:24.408,1:30.315,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
5586,5589,886,13,6,4,16,1900-01-01 00:01:23.735,1:30.354,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
5587,5590,886,814,10,14,17,1900-01-01 00:01:24.908,,,resta,,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
5588,5591,886,819,207,20,18,1900-01-01 00:01:25.626,,,pic,,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,,,,,,,,,,,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
